image_id,iou,iou_inv,iou_inv_robust,used_inversion,pred_fg_ratio,gt_fg_ratio,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_325,0.18990579170572375,0.023618441664853444,0.18990579170572375,0,0.104461669921875,0.4563751220703125,0.4563751220702429,0.6514819403410557,0.6514819403410557,1,1
rwtd_327,0.0,0.0,0.0,0,0.0,0.5543060302734375,0.5543060302733529,0.4456939697264945,0.5543060302733529,0,1
rwtd_328,0.02690907740305547,0.0010645578283012206,0.02690907740305547,0,0.0223236083984375,0.821441650390625,0.8214416503904997,0.18470562195658877,0.8214416503904997,0,3
rwtd_329,0.19637654288282133,0.15155605910851397,0.19637654288282133,0,0.2090606689453125,0.4801483154296875,0.8166147890453255,0.8049844236758196,0.8166147890453255,0,2
rwtd_33,0.03472422062346789,0.0,0.03472422062346789,0,0.005523681640625,0.1590728759765625,0.531046613895751,0.91038354230379,0.91038354230379,1,1
rwtd_330,0.017213446739563706,0.0006295856841899824,0.017213446739563706,0,0.0068817138671875,0.3763427734375,0.3763427734374426,0.7083762383267571,0.7083762383267571,1,1
rwtd_331,0.012821596045791724,0.04514982224477138,0.04514982224477138,1,0.0228271484375,0.7088165283203125,0.9689724676213722,0.9288838649427783,0.9689724676213722,0,1
rwtd_332,0.004739794931320193,0.0006148800983805636,0.004739794931320193,0,0.0032196044921875,0.6307525634765625,0.6307525634764662,0.3743362694861411,0.6307525634764662,0,4
rwtd_334,0.3088216681431427,0.001949278157931745,0.3088216681431427,0,0.1131591796875,0.3602142333984375,0.8230678013389986,0.8790328349665263,0.8790328349665263,1,1
rwtd_337,0.16019868428533185,0.0014574518100604337,0.16019868428533185,0,0.1294097900390625,0.80438232421875,0.8043823242186273,0.4375784885866744,0.8043823242186273,0,3
rwtd_34,0.05523123232689262,0.06078957294328386,0.06078957294328386,1,0.062744140625,0.2902984619140625,0.8300728807053941,0.9265096217649041,0.9265096217649041,1,2
rwtd_342,0.007832445160488826,0.14543688019292902,0.14543688019292902,1,0.0710601806640625,0.54937744140625,0.9789872167660671,0.9743366389704589,0.9789872167660671,0,1
rwtd_343,0.03733119935980048,0.008199988611122259,0.03733119935980048,0,0.030670166015625,0.7605133056640625,0.926202769959005,0.7501892983337013,0.926202769959005,0,4
rwtd_344,0.0021333742613763897,0.9711479775836591,0.9711479775836591,1,0.269195556640625,0.72711181640625,0.9891741094662027,0.9711479775836591,0.9891741094662027,0,2
rwtd_345,0.006412268508137212,0.0,0.006412268508137212,0,0.004364013671875,0.680572509765625,0.6805725097655212,0.4921032905108972,0.6805725097655212,0,5
rwtd_346,0.010199659495432565,0.9300776424912078,0.9300776424912078,1,0.331756591796875,0.6641693115234375,0.964344363709769,0.9300776424912078,0.964344363709769,0,2
rwtd_347,0.09319925091708957,0.025061361581182967,0.09319925091708957,0,0.0672760009765625,0.5829620361328125,0.9381484738095872,0.9126733586347985,0.9381484738095872,0,3
