image_id,iou,iou_inv,iou_inv_robust,used_inversion,dice,dice_inv,dice_inv_robust,boundary_precision,boundary_recall,boundary_f1,ari,pred_fg_ratio,gt_fg_ratio,oracle_agg_iou,oracle_agg_iou_inv,oracle_agg_iou_inv_robust,oracle_agg_used_inversion,oracle_agg_num_segments,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_299,0.8643697097083269,0.004603387831328495,0.8643697097083269,0,0.927251397839492,0.009164587512024988,0.927251397839492,0.11683848796849353,0.08584686774742814,0.0989732849139076,0.7297831669113846,0.4686279296875,0.5329132080078125,0.8643697097083269,0.8639794901008792,0.8643697097083269,0,1,0.8643697097083269,0.8639794901008792,0.8643697097083269,0,1
rwtd_3,0.1469135067563254,0.313738622180184,0.313738622180184,1,0.25618933928474313,0.47762715791901805,0.47762715791901805,0.02293577981546166,0.014563106795763031,0.017814722089539662,0.08773865981804724,0.270233154296875,0.6117401123046875,0.6117401123045941,0.38825988769525327,0.6117401123045941,0,2,0.6117401123045941,0.38825988769525327,0.6117401123045941,0,2
rwtd_30,0.2630056283203769,0.1805412962274885,0.2630056283203769,0,0.4164757819331939,0.3058618903115414,0.4164757819331939,0.09290709290616476,0.08492366412132707,0.08873617185975816,0.019343646338102084,0.2787017822265625,0.4540557861328125,0.4540557861327432,0.5459442138671042,0.5459442138671042,1,2,0.4540557861327432,0.5459442138671042,0.5459442138671042,1,2
rwtd_300,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55316162109375,0.5531616210936656,0.44683837890618183,0.5531616210936656,0,1,0.5531616210936656,0.44683837890618183,0.5531616210936656,0,1
rwtd_302,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503631591796875,0.4503631591796188,0.5496368408202287,0.5496368408202287,1,1,0.4503631591796188,0.5496368408202287,0.5496368408202287,1,1
rwtd_303,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563385009765625,0.35633850097650815,0.6436614990233394,0.6436614990233394,1,1,0.35633850097650815,0.6436614990233394,0.6436614990233394,1,1
rwtd_304,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826385498046875,0.28263854980464437,0.717361450195203,0.717361450195203,1,1,0.28263854980464437,0.717361450195203,0.717361450195203,1,1
rwtd_308,0.09436521542546404,0.020307416133725845,0.09436521542546404,0,0.17245653296605742,0.03980646580160556,0.17245653296605742,0.17312072892544145,0.07826982492195396,0.10780141414998257,-0.05536332317924144,0.0819549560546875,0.8044281005859375,0.840818087676762,0.4516320827632727,0.840818087676762,0,2,0.840818087676762,0.4516320827632727,0.840818087676762,0,2
rwtd_310,0.018327728523384542,0.8225131596695606,0.8225131596695606,1,0.03599573695191522,0.9026142338732854,0.9026142338732854,0.6356275303515055,0.6063432835707772,0.6206401574944452,0.8695613978923841,0.1112823486328125,0.905242919921875,0.9778775949663575,0.8225131596695606,0.9778775949663575,0,1,0.9778775949663575,0.8225131596695606,0.9778775949663575,0,1
rwtd_311,0.2997027220035043,0.05796750917077519,0.2997027220035043,0,0.46118657279029107,0.10958277767189575,0.46118657279029107,0.16799999999551998,0.10274963820401231,0.12751218206638146,-0.023708451387759864,0.29730224609375,0.8968353271484375,0.8968353271483007,0.11208675510631458,0.8968353271483007,0,2,0.8968353271483007,0.11208675510631458,0.8968353271483007,0,2
