image_id,mode,iou0,iou1,iou,ari,used_inversion,pred_fg_ratio,gt_fg_ratio,is_empty_pred,is_full_pred,is_near_empty_pred,is_near_full_pred,num_pred_masks,pred_source,pred_paths,gt_path
rwtd_149,aggregated,0.3928964885869119,0.49446805252384196,0.49446805252384196,0.027894775591776135,1,0.7805328369140625,0.5892181396484375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_149.png,data/rwtd_kaust256/labels/rwtd_149.png
rwtd_15,aggregated,0.8489685058580796,0.10634607044747531,0.8489685058580796,-0.05909057814846425,0,0.9499969482421875,0.8989715576171875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_15.png,data/rwtd_kaust256/labels/rwtd_15.png
rwtd_16,aggregated,0.660642538390858,0.31868386141313876,0.660642538390858,0.056185623867361645,0,0.9499969482421875,0.645599365234375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_16.png,data/rwtd_kaust256/labels/rwtd_16.png
rwtd_17,aggregated,0.726135696858148,0.25224872897887796,0.726135696858148,0.01103302943578029,0,0.9636077880859375,0.7421417236328125,0,0,0,0,4,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_178.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_175.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_176.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_17.png,data/rwtd_kaust256/labels/rwtd_17.png
rwtd_175,aggregated,0.095921680024186,0.7531957539918737,0.7531957539918737,0.39365293387341554,1,0.6484832763671875,0.34051513671875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_175.png,data/rwtd_kaust256/labels/rwtd_175.png
rwtd_176,aggregated,0.6449857639946537,0.04003267973849796,0.6449857639946537,0.639062729363038,0,0.1936798095703125,0.203033447265625,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_176.png,data/rwtd_kaust256/labels/rwtd_176.png
rwtd_178,aggregated,0.011260161433914744,0.18279711096472015,0.18279711096472015,-0.011147240903775463,1,0.1121826171875,0.4250030517578125,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_178.png,data/rwtd_kaust256/labels/rwtd_178.png
rwtd_18,aggregated,0.24723815917931025,0.7527618408191639,0.7527618408191639,0.0,1,1.0,0.2472381591796875,0,1,0,1,10,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_188.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_181.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_18.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_185.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_183.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_182.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_189.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_184.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_180.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_186.png,data/rwtd_kaust256/labels/rwtd_18.png
rwtd_180,aggregated,0.49343777475742395,0.48117719190606806,0.49343777475742395,-0.0008615273655655517,0,0.9499969482421875,0.4755096435546875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_180.png,data/rwtd_kaust256/labels/rwtd_180.png
rwtd_181,aggregated,0.9499969482407379,1.60616768390362e-05,0.9499969482407379,-2.8904279599441506e-05,0,0.95001220703125,0.9999847412109375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_181.png,data/rwtd_kaust256/labels/rwtd_181.png
rwtd_182,aggregated,0.4671783447258496,0.5082317415947762,0.5082317415947762,0.003352928558522783,1,0.9499969482421875,0.517181396484375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_182.png,data/rwtd_kaust256/labels/rwtd_182.png
rwtd_183,aggregated,0.5009919121005632,0.4726411306504896,0.5009919121005632,-0.008449508240865102,0,0.9499969482421875,0.5508575439453125,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_183.png,data/rwtd_kaust256/labels/rwtd_183.png
