image_id,merged_components,proposal_count,union_ari,union_iou,v2_ari,v2_delta,v2_frag,v2_iou,v2_score,v2_var
363,1,1,0.8403450680477889,0.9346521342465678,0.8490447842132451,4.779004096984863,0.0,0.9383732654704509,0.7134169987494907,0.9675782322883606
364,1,1,0.8824515720548196,0.9579682869298073,0.9404573772436566,2.6594724655151367,0.0,0.9791702642009602,0.8184591291475916,0.29721200466156006
365,9,16,0.14411422071734092,0.5622677589678996,-0.020712215451938347,2.5289533138275146,0.0,0.08031487960465035,-1.6627072454919642,0.7405725121498108
366,1,2,0.8117997682296159,0.908231966051179,0.8271040056417368,1.2066590785980225,26.0,0.9174618187862201,-1.328016110933614,0.44716691970825195
367,1,1,0.776567983673771,0.9045210088138687,0.8103072347112382,3.95868182182312,6.0,0.9197711254612613,0.7553072151999053,1.1649106740951538
371,1,1,0.9074744610189127,0.9595390791987081,0.9124240733328056,4.581121444702148,0.0,0.961755044577502,0.8398399890406495,1.03849196434021
373,3,3,0.01796461048009382,0.734429954245799,0.895329649796684,2.834921360015869,0.0,0.8955253431831076,-0.049633481004694405,2.783541679382324
374,2,9,-0.02407011459717146,0.6616044695486286,0.724984276007654,4.1077375411987305,3.0,0.8964059196597998,2.3567151240805,0.7762291431427002
376,3,3,0.02153516930890503,0.6530330377451886,0.846924324893578,2.9063923358917236,0.0,0.8828185769806323,-0.04499642499914226,0.20543797314167023
377,1,6,-0.0014840973401693779,0.4827602412462086,0.0015844685728217825,1.001162052154541,1.0,0.5257758952629561,-1.9736465538413892,1.0062472820281982
378,2,2,0.07323991711310983,0.8178900860385739,0.922362057994541,6.058243274688721,9.5,0.9806806550647378,0.38372584647021435,0.45117419958114624
38,0,0,0.0,0.0,0.0,0.0,10.0,0.0,-1000000.0,1.0
380,1,1,0.832608488090584,0.9427210602589714,0.8369421220738964,2.656528949737549,0.0,0.9442948850674171,0.47824374869452263,1.1743043661117554
382,1,2,0.7983839588939678,0.9343599346568899,0.8032980033451299,5.05817174911499,0.0,0.9360930714352442,0.616883491619082,0.8173615336418152
383,2,4,0.000764798020908472,0.5638979867429894,0.944435580888509,3.387784004211426,0.5,0.9677453173016224,0.5341259449078808,0.2133515626192093
387,3,6,0.04383789217341627,0.7591021205951335,0.2702859526831446,5.164328575134277,1.0,0.26372555389342,2.5839592914083807,1.1577280759811401
388,2,2,0.019353334823480957,0.6404830075926794,0.5537686133678955,2.697833299636841,0.0,0.6536781852844873,0.656298519841155,0.18029695749282837
389,2,2,-0.010063788259340251,0.51932220299534,0.9352093393055138,4.7992706298828125,5.5,0.9629451560803498,0.533722331235759,0.07388213276863098
39,1,1,0.4655216395628127,0.5644316395994219,0.4917503863521102,2.2537477016448975,4.0,0.5896608839656976,1.2272360858497335,1.0531224012374878
391,2,2,0.06649659434809778,0.7717813822052675,0.8876356829298239,3.219576597213745,1.0,0.8839204743572799,0.46249902594147363,2.9984829425811768
392,1,1,0.8653383237214628,0.9332983193250078,0.8694312009745162,5.0506134033203125,0.0,0.9353991596611362,0.9547967328065892,1.0010387897491455
393,3,2,-0.0049128402931220795,0.6054908329940258,0.9558985109544612,4.24801778793335,0.5,0.9695954435004205,0.6360252700009144,0.048543401062488556
394,2,2,0.0064456185746032905,0.572575982497738,0.9588361499859291,3.527776002883911,0.5,0.9754249215077931,0.5982851381284034,0.031084464862942696
395,3,2,0.016965364059334954,0.6184693014062456,0.9630213739797009,3.981410026550293,0.5,0.9754008967121404,0.7106266931193075,0.04307986795902252
397,2,14,-0.06714906861174794,0.5878056722842845,0.4037414114200559,3.8391947746276855,9.0,0.7555948295333931,1.7185852341832046,0.5598604679107666
398,4,6,0.12496341911032928,0.8054450228829282,0.7944959276639542,5.8968400955200195,18.0,0.7716579686810786,2.4004309967722453,1.5695801973342896
399,2,3,0.35959613943317603,0.7553708880619703,0.1257359499792453,0.7344077229499817,80.0,0.6428117833821788,0.10424708252549544,0.9842682480812073
4,2,2,-0.005564320769499987,0.7783889255907042,0.9665406999834419,4.1331868171691895,0.0,0.963055729485261,0.41669166022664644,2.620361566543579
40,1,1,0.9206192714044173,0.9184281654936695,0.9313373955484379,3.0667200088500977,2.0,0.9296270718167843,1.4907193370837475,0.6901265978813171
