image_id,baseline_iou,baseline_ari,strict_handcrafted_iou,strict_handcrafted_ari,strict_ptd_heur_iou,strict_ptd_heur_ari,strict_ptd_learned_iou,strict_ptd_learned_ari,delta_ptd_learned_iou_vs_baseline,delta_ptd_learned_ari_vs_baseline,delta_ptd_learned_iou_vs_handcrafted,delta_ptd_learned_ari_vs_handcrafted
rwtd_265,0.1800747292965913,-0.10423979233488896,0.7455139160144875,-0.06298463824746489,0.7455139160144875,-0.06298463824746489,0.7455139160144875,-0.06298463824746489,0.5654391867178962,0.04125515408742407,0.0,0.0
rwtd_268,0.028157251088623284,-0.00031472280681575757,0.9765854242739787,0.9528393141990631,0.9765854242739787,0.9528393141990631,0.5104098590226396,0.0012536207697445704,0.4822526079340163,0.001568343576560328,-0.4661755652513391,-0.9515856934293185
rwtd_269,0.8633578629984654,0.7592503572936736,0.48498577436837426,-0.0023536765637750716,0.48498577436837426,-0.0023536765637750716,0.48498577436837426,-0.0023536765637750716,-0.37837208863009114,-0.7616040338574487,0.0,0.0
rwtd_270,0.12369858026893447,0.022104809723905244,0.4563338936093929,0.076402143897873,0.4563338936093929,0.076402143897873,0.4563338936093929,0.076402143897873,0.3326353133404584,0.05429733417396776,0.0,0.0
rwtd_274,0.9228432873891709,0.8239191453742196,0.5143411586512143,-0.005415890667232794,0.5143411586512143,-0.005415890667232794,0.9194591619042198,0.8621571956285357,-0.0033841254849510394,0.038238050254316036,0.4051180032530055,0.8675730862957685
rwtd_276,0.3196737460092215,0.18532570037726967,0.5969085693350267,-0.051510168124386,0.5969085693350267,-0.051510168124386,0.5969085693350267,-0.051510168124386,0.2772348233258052,-0.23683586850165567,0.0,0.0
rwtd_280,0.7329841546947782,0.4785684982766813,0.48666152942813984,0.013471897160405633,0.48666152942813984,0.013471897160405633,0.6761729775771524,0.3948417634962617,-0.05681117711762573,-0.08372673478041959,0.1895114481490126,0.38136986633585607
rwtd_281,0.18922951327255796,0.010752583606134684,0.4868345602472114,-0.004455876341546036,0.4868345602472114,-0.004455876341546036,0.4868345602472114,-0.004455876341546036,0.2976050469746534,-0.01520845994768072,0.0,0.0
rwtd_282,0.0,0.0,0.7976427490621495,0.5888193083780838,0.7976427490621495,0.5888193083780838,0.7976427490621495,0.5888193083780838,0.7976427490621495,0.5888193083780838,0.0,0.0
rwtd_288,0.12462561180479552,-0.02025730036288817,0.48738873711027164,0.00673312870595094,0.48738873711027164,0.00673312870595094,0.435374988983105,-0.0028795402293900194,0.31074937717830947,0.01737776013349815,-0.05201374812716664,-0.009612668935340959
rwtd_293,0.7699970700188494,0.8092131037557886,0.8255004882799903,-0.03917189666218678,0.8255004882799903,-0.03917189666218678,0.8255004882799903,-0.03917189666218678,0.05550341826114091,-0.8483850004179754,0.0,0.0
rwtd_294,0.2390711338034585,0.10378266959873936,0.5917325541412999,0.06830024551660581,0.5917325541412999,0.06830024551660581,0.5917325541412999,0.06830024551660581,0.35266142033784137,-0.03548242408213355,0.0,0.0
rwtd_299,0.6485609599176333,0.37992932841512206,0.5677444487717808,0.1031006905015848,0.5677444487717808,0.1031006905015848,0.9295049375845598,0.8723273207134133,0.28094397766692647,0.4923979922982913,0.361760488812779,0.7692266302118286
rwtd_300,0.028684605928053938,0.006752147290809897,0.9725793799632598,0.9515199731278152,0.9725793799632598,0.9515199731278152,0.9875634237784371,0.9726594775785984,0.9588788178503832,0.9659073302877885,0.014984043815177261,0.021139504450783164
rwtd_302,0.956708810482039,0.92175102536154,0.5224215588968281,-0.0067723860415702325,0.5224215588968281,-0.0067723860415702325,0.9909681347642548,0.9837680150762145,0.034259324282215786,0.06201698971467451,0.46854657586742676,0.9905404011177847
rwtd_303,0.9881520627301903,0.9829866510189538,0.6380723702311839,-0.002527363734783347,0.6380723702311839,-0.002527363734783347,0.9816837665545537,0.9531039263773925,-0.006468296175636601,-0.029882724641561276,0.3436113963233698,0.9556312901121758
rwtd_304,0.5204146196208865,0.044964269574543254,0.45818248757369734,-0.036510459959882564,0.45818248757369734,-0.036510459959882564,0.45818248757369734,-0.036510459959882564,-0.06223213204718919,-0.08147472953442582,0.0,0.0
rwtd_308,0.7684016014723714,0.7872614491385975,0.563391588957322,-0.07350228102899535,0.563391588957322,-0.07350228102899535,0.563391588957322,-0.07350228102899535,-0.20501001251504936,-0.8607637301675929,0.0,0.0
rwtd_310,0.5442463265634072,0.02358038025858082,0.753372192381663,-0.09046382941611791,0.753372192381663,-0.09046382941611791,0.753372192381663,-0.09046382941611791,0.20912586581825576,-0.11404420967469873,0.0,0.0
rwtd_311,0.8896029705671293,0.9215456912284967,0.8943564721032125,0.06544970485970575,0.8943564721032125,0.06544970485970575,0.8788501026565144,0.9143479353344169,-0.010752867910614916,-0.0071977558940797826,-0.015506369446698032,0.8488982304747112
rwtd_315,0.7919398688502809,0.8525079925279171,0.9110053722165602,0.08917330113195386,0.9110053722165602,0.08917330113195386,0.9110053722165602,0.08917330113195386,0.1190655033662793,-0.7633346913959632,0.0,0.0
rwtd_318,0.6858590436713946,0.05328967076135249,0.7829991714982883,0.23625648278123076,0.7829991714982883,0.23625648278123076,0.8610963667962641,0.5486828805199048,0.1752373231248695,0.4953932097585523,0.07809719529797576,0.312426397738674
rwtd_319,0.7036905315549922,0.4478407729233144,0.9728502116204781,0.952410807507439,0.9728502116204781,0.952410807507439,0.9728502116204781,0.952410807507439,0.26915968006548596,0.5045700345841246,0.0,0.0
rwtd_321,0.24951843698318135,0.10372738108222407,0.39861458797572574,0.21131405575350518,0.39861458797572574,0.21131405575350518,0.4888806896303999,0.28325343373612033,0.23936225264721853,0.17952605265389626,0.09026610165467414,0.07193937798261515
rwtd_322,0.6659108766401034,0.29773831333060846,0.722423288746743,0.5337683867597262,0.722423288746743,0.5337683867597262,0.722423288746743,0.5337683867597262,0.0565124121066396,0.2360300734291177,0.0,0.0
rwtd_323,0.537293359482944,0.24583085535746638,0.7023623151139043,0.37354816983730965,0.7023623151139043,0.37354816983730965,0.7023623151139043,0.37354816983730965,0.16506895563096036,0.12771731447984327,0.0,0.0
rwtd_324,0.8618412575671246,0.7553201252458728,0.1699697354285204,0.04650177887641324,0.1699697354285204,0.04650177887641324,0.8463583467073476,0.6609995717278984,-0.015482910859777044,-0.09432055351797441,0.6763886112788271,0.6144977928514851
rwtd_325,0.5845552944272465,0.3796852023216172,0.8719463638910017,0.7188391719497429,0.8719463638910017,0.7188391719497429,0.8719463638910017,0.7188391719497429,0.28739106946375514,0.3391539696281257,0.0,0.0
rwtd_327,0.13697832859688117,0.04453835804699591,0.48657144601036656,-0.008171139677011332,0.48657144601036656,-0.008171139677011332,0.48657144601036656,-0.008171139677011332,0.3495931174134854,-0.05270949772400724,0.0,0.0
rwtd_328,0.13138157650441581,-0.09421420801842778,0.4046964247923112,0.2286021797114267,0.4046964247923112,0.2286021797114267,0.4046964247923112,0.2286021797114267,0.27331484828789543,0.3228163877298545,0.0,0.0
rwtd_329,0.2849360192566675,0.09599289661694742,0.564401435614389,0.042012618979361385,0.564401435614389,0.042012618979361385,0.564401435614389,0.042012618979361385,0.27946541635772154,-0.05398027763758603,0.0,0.0
rwtd_330,0.3780014552495028,0.25832544740305674,0.0490188128444331,0.02548607820153383,0.0490188128444331,0.02548607820153383,0.9621745938516291,0.9076380731250842,0.5841731386021263,0.6493126257220274,0.913155781007196,0.8821519949235503
rwtd_331,0.9117200137203484,0.8901488912883689,0.6875286285756137,-0.021636261043137983,0.6875286285756137,-0.021636261043137983,0.6875286285756137,-0.021636261043137983,-0.2241913851447347,-0.9117851523315069,0.0,0.0
rwtd_332,0.5525461180469632,0.3459374571793813,0.8998703298448015,0.8539210824036555,0.8998703298448015,0.8539210824036555,0.8998703298448015,0.8539210824036555,0.34732421179783834,0.5079836252242742,0.0,0.0
rwtd_334,0.10281153204645506,-0.038802184676981245,0.5092633160159772,-0.03378886196367617,0.5092633160159772,-0.03378886196367617,0.5092633160159772,-0.03378886196367617,0.40645178396952214,0.005013322713305075,0.0,0.0
rwtd_337,0.6927836243743912,0.6718692477227668,0.4387110587724797,-0.011353481296712147,0.4387110587724797,-0.011353481296712147,0.4387110587724797,-0.011353481296712147,-0.25407256560191155,-0.6832227290194789,0.0,0.0
rwtd_342,0.6572147329833551,0.3808380484052556,0.8329855089479057,0.6832613106648799,0.8329855089479057,0.6832613106648799,0.9562098138715526,0.9225645953984855,0.2989950808881975,0.5417265469932299,0.12322430492364689,0.23930328473360551
rwtd_343,0.664050032345637,0.5704904802134498,0.5550794903575935,0.40035896821925376,0.5550794903575935,0.40035896821925376,0.9264733991658077,0.9244601856099299,0.26242336682017076,0.3539697053964801,0.3713939088082142,0.5241012173906762
rwtd_344,0.8962163263181941,0.8751597086260814,0.8172652540405856,0.5341345168349648,0.8172652540405856,0.5341345168349648,0.7176195139855579,-0.004650274658768947,-0.17859681233263625,-0.8798099832848504,-0.09964574005502769,-0.5387847914937338
rwtd_345,0.7943781784543793,0.408723578021279,0.5194391627625725,-0.053379839863449886,0.5194391627625725,-0.053379839863449886,0.5194391627625725,-0.053379839863449886,-0.2749390156918068,-0.4621034178847289,0.0,0.0
rwtd_346,0.7890056298605479,0.6723227893930896,0.4516035430658955,-0.02709852368708538,0.4516035430658955,-0.02709852368708538,0.47907250933281137,0.05800829609509193,-0.3099331205277365,-0.6143144932979977,0.027468966266915862,0.08510681978217731
rwtd_347,0.8294793920570674,0.6406042136050097,0.528525422073722,0.061075906466802096,0.528525422073722,0.061075906466802096,0.528525422073722,0.061075906466802096,-0.30095396998334545,-0.5795283071382077,0.0,0.0
rwtd_348,0.9353338500667958,0.926497932888784,0.7115906750293175,0.02822933234165947,0.7115906750293175,0.02822933234165947,0.7115906750293175,0.02822933234165947,-0.22374317503747831,-0.8982686005471245,0.0,0.0
rwtd_349,0.45977783203054845,-0.03828080111962499,0.6940765380848785,-0.005529384647217328,0.6940765380848785,-0.005529384647217328,0.6940765380848785,-0.005529384647217328,0.23429870605433,0.03275141647240766,0.0,0.0
rwtd_350,0.8439228445231516,0.800867588683953,0.8227889847698412,0.8013028129543891,0.8227889847698412,0.8013028129543891,0.941577233809756,0.8214868277120677,0.09765438928660441,0.02061923902811469,0.1187882490399148,0.020184014757678614
rwtd_351,0.5212702499049962,0.0046254731590105415,0.9705687631628932,0.9411975125627904,0.9705687631628932,0.9411975125627904,0.49650585422592947,-0.00017964239976211825,-0.024764395679066686,-0.00480511555877266,-0.47406290893696373,-0.9413771549625525
rwtd_352,0.684282146515298,0.03377923306268061,0.9428519848335248,0.8246698228749935,0.9428519848335248,0.8246698228749935,0.9428519848335248,0.8246698228749935,0.2585698383182269,0.7908905898123129,0.0,0.0
rwtd_357,0.4611833596772863,-0.014157105441861273,0.5990094469402931,-0.0027011038462028537,0.5990094469402931,-0.0027011038462028537,0.5990094469402931,-0.0027011038462028537,0.13782608726300682,0.011456001595658419,0.0,0.0
rwtd_358,0.11782204851477472,-0.0286129244389412,0.07251454571385368,-0.04517855047239255,0.07251454571385368,-0.04517855047239255,0.9846061163324435,0.8141655505061218,0.8667840678176688,0.8427784749450631,0.9120915706185899,0.8593441009785143
rwtd_359,0.15031511922503307,0.028635462770406732,0.9265806616402438,0.8321888082746193,0.9265806616402438,0.8321888082746193,0.9265806616402438,0.8321888082746193,0.7762655424152107,0.8035533455042125,0.0,0.0
rwtd_362,0.042335899145274455,0.0012223790202395362,0.09249325696247387,0.007379457079157125,0.09249325696247387,0.007379457079157125,0.5239031306889388,0.009614674944755167,0.4815672315436643,0.00839229592451563,0.4314098737264649,0.0022352178655980414
rwtd_363,0.06853491480091657,0.03845216990088017,0.7078005006203146,0.18973540794891872,0.7078005006203146,0.18973540794891872,0.7078005006203146,0.18973540794891872,0.6392655858193981,0.15128323804803856,0.0,0.0
rwtd_364,0.8954854140842791,0.7192925823704247,0.5030722563576214,-0.04966336883585574,0.5030722563576214,-0.04966336883585574,0.5030722563576214,-0.04966336883585574,-0.39241315772665764,-0.7689559512062805,0.0,0.0
rwtd_365,0.6075765477143427,0.4556933273774012,0.9026273926184055,0.7817367724474876,0.9026273926184055,0.7817367724474876,0.9026273926184055,0.7817367724474876,0.29505084490406286,0.3260434450700864,0.0,0.0
rwtd_366,0.5561896022695031,0.2783860866415369,0.6671782893990275,0.29523459173314764,0.6671782893990275,0.29523459173314764,0.6671782893990275,0.29523459173314764,0.11098868712952437,0.016848505091610733,0.0,0.0
rwtd_367,0.6073411838816615,0.4759620703088824,0.9495346381450614,0.8782717535711482,0.9495346381450614,0.8782717535711482,0.7425004693059085,0.3241486523631402,0.13515928542424704,-0.15181341794574216,-0.20703416883915293,-0.5541231012080079
rwtd_371,0.2650996836597326,0.1370618412222935,0.7446724779112086,0.35947691324651937,0.7446724779112086,0.35947691324651937,0.7159071562326846,0.2860031922950787,0.45080747257295206,0.1489413510727852,-0.02876532167852397,-0.07347372095144067
rwtd_373,0.5951211525843356,0.4760753536904556,0.07734412184658626,-0.06113442001717428,0.07734412184658626,-0.06113442001717428,0.9416111367622774,0.9413117286888039,0.34648998417794175,0.46523637499834825,0.8642670149156911,1.0024461487059781
rwtd_374,0.2960618846689317,-0.0949552759063977,0.4498099801699859,0.33017720017203095,0.4498099801699859,0.33017720017203095,0.4498099801699859,0.33017720017203095,0.15374809550105423,0.42513247607842863,0.0,0.0
rwtd_376,0.09418181818139008,0.06316425086405975,0.9707732064834752,0.922762438918448,0.9707732064834752,0.922762438918448,0.9707732064834752,0.922762438918448,0.8765913883020852,0.8595981880543883,0.0,0.0
rwtd_377,0.11923475701508539,-0.07552723039567001,0.08561529191201524,-0.07263628558004352,0.08561529191201524,-0.07263628558004352,0.8988259668353104,0.9319000946944124,0.779591209820225,1.0074273250900825,0.8132106749232951,1.0045363802744558
rwtd_378,0.2699163803703253,0.2516913059417762,0.19652570626253266,0.2377683807119887,0.19652570626253266,0.2377683807119887,0.9535966720642144,0.8266608775556337,0.6836802916938891,0.5749695716138574,0.7570709658016818,0.588892496843645
rwtd_380,0.16610305496551783,0.15340154851758778,0.9563579147841572,0.870591646068976,0.9563579147841572,0.870591646068976,0.9563579147841572,0.870591646068976,0.7902548598186394,0.7171900975513882,0.0,0.0
rwtd_382,0.7270150357362151,0.7179187585772929,0.23249551166816815,0.2345760991503477,0.23249551166816815,0.2345760991503477,0.845933080133967,0.4393776023604692,0.11891804439775189,-0.27854115621682374,0.6134375684657988,0.2048015032101215
rwtd_383,0.4985154814064099,0.31667019245037603,0.660381705090003,0.1626852223761934,0.660381705090003,0.1626852223761934,0.660381705090003,0.1626852223761934,0.16186622368359316,-0.15398497007418263,0.0,0.0
rwtd_387,0.2497922552756781,0.126816574271104,0.9112475633510502,0.7249145340274035,0.9112475633510502,0.7249145340274035,0.9112475633510502,0.7249145340274035,0.661455308075372,0.5980979597562994,0.0,0.0
rwtd_388,0.24934736842000274,0.1643602255076707,0.5953356348283922,-0.026174028220677232,0.5953356348283922,-0.026174028220677232,0.5953356348283922,-0.026174028220677232,0.34598826640838953,-0.19053425372834795,0.0,0.0
rwtd_389,0.5766680122236991,0.3041328497138664,0.26001415428075014,0.12077816548880274,0.26001415428075014,0.12077816548880274,0.7116293861958833,0.3407976706727313,0.13496137397218422,0.03666482095886492,0.4516152319151332,0.22001950518392857
rwtd_391,0.4968105565807323,0.0290493949707085,0.40523598819996737,0.01673038179544645,0.40523598819996737,0.01673038179544645,0.9160829461064145,0.9183857399812098,0.4192723895256822,0.8893363450105013,0.5108469579064472,0.9016553581857633
rwtd_392,0.3388644352248682,0.1308487813504276,0.9504198549825168,0.8971947629148035,0.9504198549825168,0.8971947629148035,0.9504198549825168,0.8971947629148035,0.6115554197576486,0.7663459815643758,0.0,0.0
rwtd_393,0.4233930453090689,0.31396910604664924,0.9362664960766311,0.8419826708594681,0.9362664960766311,0.8419826708594681,0.8904236142386426,0.7235037245847753,0.4670305689295737,0.40953461853812606,-0.04584288183798857,-0.1184789462746928
rwtd_394,0.0,0.0,0.975323761625517,0.9429997220757059,0.975323761625517,0.9429997220757059,0.975323761625517,0.9429997220757059,0.975323761625517,0.9429997220757059,0.0,0.0
rwtd_395,0.0,0.0,0.9399383229699448,0.8555658098195431,0.9399383229699448,0.8555658098195431,0.9399383229699448,0.8555658098195431,0.9399383229699448,0.8555658098195431,0.0,0.0
rwtd_397,0.0649030377756703,0.04432696037712082,0.4344341464408162,-0.00411439547098359,0.4344341464408162,-0.00411439547098359,0.4344341464408162,-0.00411439547098359,0.3695311086651459,-0.04844135584810441,0.0,0.0
rwtd_398,0.1536992840077124,0.18602895026869617,0.8914489746080148,-0.022805405502736676,0.8914489746080148,-0.022805405502736676,0.8914489746080148,-0.022805405502736676,0.7377496906003024,-0.20883435577143286,0.0,0.0
rwtd_399,0.08747462264968227,-0.07946933297395091,0.3712522045849083,-0.019605745551290656,0.3712522045849083,-0.019605745551290656,0.3712522045849083,-0.019605745551290656,0.28377758193522606,0.05986358742266025,0.0,0.0
rwtd_400,0.8237567758641909,0.5953046095933597,0.4471631205665413,0.00559783288758877,0.4471631205665413,0.00559783288758877,0.8254365824781693,0.7168467350205409,0.001679806613978374,0.12154212542718112,0.37827346191162803,0.7112489021329521
rwtd_403,0.826759628152678,0.3197731806996926,0.9439243826019088,0.7881563462325011,0.9439243826019088,0.7881563462325011,0.9439243826019088,0.7881563462325011,0.1171647544492308,0.46838316553280845,0.0,0.0
rwtd_408,0.17866900175068767,0.06494353838310839,0.17784869804824163,0.0778359545580141,0.17784869804824163,0.0778359545580141,0.17784869804824163,0.0778359545580141,-0.0008203037024460402,0.012892416174905719,0.0,0.0
rwtd_410,0.0,0.0,0.9813330774005918,0.9528629302001228,0.9813330774005918,0.9528629302001228,0.9813330774005918,0.9528629302001228,0.9813330774005918,0.9528629302001228,0.0,0.0
rwtd_411,0.867877925227664,0.8147974062683613,0.509703388532692,-0.057950720159687545,0.509703388532692,-0.057950720159687545,0.9570631172131241,0.9447421509156064,0.08918519198546004,0.12994474464724515,0.44735972868043206,1.002692871075294
rwtd_412,0.7844440557356163,0.7687882065335064,0.7413472044803069,0.02447880911329265,0.7413472044803069,0.02447880911329265,0.7413472044803069,0.02447880911329265,-0.043096851255309376,-0.7443093974202137,0.0,0.0
rwtd_413,0.0951601445467611,0.01028933942424678,0.9257697298545305,0.8522721461550834,0.9257697298545305,0.8522721461550834,0.9257697298545305,0.8522721461550834,0.8306095853077694,0.8419828067308366,0.0,0.0
rwtd_414,0.3580017142148696,0.02888804949734438,0.9329149286252615,0.8955825145850349,0.9329149286252615,0.8955825145850349,0.9329149286252615,0.8955825145850349,0.5749132144103919,0.8666944650876905,0.0,0.0
rwtd_416,0.44059423285645005,0.25075554323817506,0.9645036051002809,0.911870597853383,0.9645036051002809,0.911870597853383,0.9645036051002809,0.911870597853383,0.5239093722438308,0.6611150546152079,0.0,0.0
rwtd_417,0.7772954059466137,0.4683068755252878,0.5441733996262521,-0.00373976932715999,0.5441733996262521,-0.00373976932715999,0.5441733996262521,-0.00373976932715999,-0.23312200632036162,-0.4720466448524478,0.0,0.0
rwtd_418,0.5249959899453296,0.479119842931645,0.8806693775345583,0.8916572977722629,0.8806693775345583,0.8916572977722629,0.8806693775345583,0.8916572977722629,0.35567338758922873,0.4125374548406179,0.0,0.0
rwtd_422,0.9607005684407414,0.9234583577376729,0.5094014415535735,0.0019356445367145348,0.5094014415535735,0.0019356445367145348,0.5094014415535735,0.0019356445367145348,-0.4512991268871679,-0.9215227132009584,0.0,0.0
rwtd_423,0.9880738369755422,0.9833167343480003,0.9540730955484188,0.9366678185269941,0.9540730955484188,0.9366678185269941,0.9540730955484188,0.9366678185269941,-0.03400074142712339,-0.046648915821006165,0.0,0.0
rwtd_424,0.13920332662242432,0.013666985456673896,0.9188254410377928,0.7970156102149213,0.9188254410377928,0.7970156102149213,0.9188254410377928,0.7970156102149213,0.7796221144153686,0.7833486247582474,0.0,0.0
rwtd_425,0.9173434107866956,0.8777754444342459,0.48588990177858693,0.044363670405752086,0.48588990177858693,0.044363670405752086,0.5312414360086525,0.13270713613805546,-0.3861019747780431,-0.7450683082961904,0.04535153423006555,0.08834346573230337
rwtd_426,0.6374642126763294,0.5222057650447177,0.8357092731812817,0.5524502802999374,0.8357092731812817,0.5524502802999374,0.8357092731812817,0.5524502802999374,0.1982450605049524,0.03024451525521965,0.0,0.0
rwtd_428,0.3492391728429604,0.22017603187280566,0.9757345453618068,0.9411349385654146,0.9757345453618068,0.9411349385654146,0.9757345453618068,0.9411349385654146,0.6264953725188465,0.720958906692609,0.0,0.0
rwtd_429,0.4098462816770189,0.2229170964821703,0.9466401090236224,0.8795567936219669,0.9466401090236224,0.8795567936219669,0.9466401090236224,0.8795567936219669,0.5367938273466035,0.6566396971397966,0.0,0.0
rwtd_431,0.003939475333503583,-0.0008728537161262634,0.9598628479203983,0.8923433109064983,0.9598628479203983,0.8923433109064983,0.9598628479203983,0.8923433109064983,0.9559233725868947,0.8932161646226245,0.0,0.0
rwtd_432,0.34331512420613536,0.20576051048584448,0.866926527588374,0.6592519311304678,0.866926527588374,0.6592519311304678,0.866926527588374,0.6592519311304678,0.5236114033822385,0.4534914206446233,0.0,0.0
rwtd_434,0.5953444810821343,0.1332126889094157,0.4377406225925703,0.13869793158980492,0.4377406225925703,0.13869793158980492,0.8002877007884361,0.6754476776002544,0.2049432197063018,0.5422349886908386,0.36254707819586585,0.5367497460104494
rwtd_436,0.09626481134068751,-0.035459719816063454,0.4667408231358747,0.019473124550867527,0.4667408231358747,0.019473124550867527,0.4667408231358747,0.019473124550867527,0.3704760117951872,0.05493284436693098,0.0,0.0
rwtd_437,0.9693429885249255,0.9636534657267731,0.7155318520350232,0.04207058454384961,0.7155318520350232,0.04207058454384961,0.7155318520350232,0.04207058454384961,-0.2538111364899023,-0.9215828811829235,0.0,0.0
rwtd_440,0.4314307417802897,-0.0347962868075904,0.9692120944496886,0.9764354096798672,0.9692120944496886,0.9764354096798672,0.9692120944496886,0.9764354096798672,0.5377813526693989,1.0112316964874577,0.0,0.0
rwtd_441,0.5417341111068904,-0.06614088117712671,0.7763491794892882,0.8034273864142442,0.7763491794892882,0.8034273864142442,0.7763491794892882,0.8034273864142442,0.23461506838239776,0.8695682675913708,0.0,0.0
rwtd_442,0.24346140149470397,0.10817568601393485,0.051023647040051134,-0.04594882990026045,0.051023647040051134,-0.04594882990026045,0.4183761208683872,0.17742497496836682,0.17491471937368325,0.06924928895443197,0.3673524738283361,0.22337380486862726
rwtd_443,0.2802081798983974,0.009081277565153237,0.07529926413226068,-0.0704681644542315,0.07529926413226068,-0.0704681644542315,0.4495296640932742,-0.02126794118306813,0.1693214841948768,-0.030349218748221364,0.37423039996101354,0.04920022327116337
rwtd_444,0.6196642531153833,-0.00026462938450246855,0.8011220706990582,0.2847589104635089,0.8011220706990582,0.2847589104635089,0.8011220706990582,0.2847589104635089,0.18145781758367485,0.2850235398480113,0.0,0.0
rwtd_447,0.39394574211656735,0.20258189723952985,0.9236209945208013,0.79197306880834,0.9236209945208013,0.79197306880834,0.9236209945208013,0.79197306880834,0.5296752524042339,0.58939117156881,0.0,0.0
rwtd_448,0.8473524916818574,0.7132465290575736,0.9761611179584987,0.951052752561489,0.9761611179584987,0.951052752561489,0.9761611179584987,0.951052752561489,0.12880862627664125,0.23780622350391545,0.0,0.0
rwtd_449,0.3094420054707977,0.11305313055359918,0.963180331695389,0.9245144272392495,0.963180331695389,0.9245144272392495,0.963180331695389,0.9245144272392495,0.6537383262245913,0.8114612966856503,0.0,0.0
rwtd_450,0.33979280017761126,0.19672723893416788,0.8254366283911279,0.572498360678015,0.8254366283911279,0.572498360678015,0.9475884572220159,0.8783576246087214,0.6077956570444046,0.6816303856745535,0.12215182883088804,0.3058592639307064
rwtd_451,0.8634951248212606,0.8429234898361445,0.613454384003225,-0.08294400481060357,0.613454384003225,-0.08294400481060357,0.613454384003225,-0.08294400481060357,-0.2500407408180355,-0.9258674946467481,0.0,0.0
rwtd_452,0.0,0.0,0.6486062228380366,0.09535728294897038,0.6486062228380366,0.09535728294897038,0.7729826705818406,0.41326129157999975,0.7729826705818406,0.41326129157999975,0.12437644774380396,0.31790400863102936
rwtd_453,0.21920206394477962,0.02828150081546382,0.9300009222518445,0.8222845107037584,0.9300009222518445,0.8222845107037584,0.9300009222518445,0.8222845107037584,0.7107988583070649,0.7940030098882946,0.0,0.0
rwtd_455,0.4086828594577456,0.15913744075607195,0.8605200945568353,0.862394101675175,0.8605200945568353,0.862394101675175,0.8605200945568353,0.862394101675175,0.45183723509908974,0.7032566609191031,0.0,0.0
rwtd_456,0.6356094161012756,0.2552557508846924,0.5182583952473561,0.11471397827440574,0.5182583952473561,0.11471397827440574,0.5182583952473561,0.11471397827440574,-0.11735102085391957,-0.14054177261028664,0.0,0.0
rwtd_457,0.8098901948623187,0.7206509342962578,0.9370443394885732,0.9166321316564834,0.9370443394885732,0.9166321316564834,0.9370443394885732,0.9166321316564834,0.12715414462625452,0.19598119736022557,0.0,0.0
rwtd_461,0.48085047303500494,0.03259130047722992,0.7222201152898926,0.29704457206313,0.7222201152898926,0.29704457206313,0.7222201152898926,0.29704457206313,0.24136964225488766,0.2644532715859001,0.0,0.0
rwtd_463,0.46097065221102956,0.28114928632156383,0.23450530388795446,0.24495129399858545,0.23450530388795446,0.24495129399858545,0.5693862216234885,0.1086278577063512,0.10841556941245895,-0.17252142861521264,0.3348809177355341,-0.13632343629223426
rwtd_464,0.013509717291892868,-0.005001701567895586,0.21988122171867971,0.08699744841471517,0.6849938141316407,0.21045188234985068,0.6849938141316407,0.21045188234985068,0.6714840968397479,0.21545358391774627,0.465112592412961,0.12345443393513551
rwtd_465,0.3032462661114655,0.046856512435099335,0.6402452976951157,0.561012671751604,0.6402452976951157,0.561012671751604,0.7093648538925053,0.662823917295406,0.40611858778103976,0.6159674048603067,0.06911955619738952,0.10181124554380205
rwtd_466,0.6214111922080641,0.6782737207775714,0.8236775818627224,-0.02700374393991477,0.8236775818627224,-0.02700374393991477,0.8236775818627224,-0.02700374393991477,0.20226638965465837,-0.7052774647174862,0.0,0.0
rwtd_467,0.5560266505134923,0.19193183932687233,0.5058545705000068,-0.013069507391716159,0.5058545705000068,-0.013069507391716159,0.5058545705000068,-0.013069507391716159,-0.0501720800134855,-0.2050013467185885,0.0,0.0
rwtd_468,0.29368745188525874,0.042628955642818135,0.9619208657390533,0.9324429895652029,0.9619208657390533,0.9324429895652029,0.9619208657390533,0.9324429895652029,0.6682334138537946,0.8898140339223848,0.0,0.0
rwtd_469,0.5093572545461125,0.006351062137419023,0.18817683571020177,-0.08001953783377616,0.18817683571020177,-0.08001953783377616,0.18817683571020177,-0.08001953783377616,-0.3211804188359107,-0.08637059997119519,0.0,0.0
rwtd_471,0.8290260443821401,0.5389994706947856,0.5897956337822627,-0.015679409513219052,0.5897956337822627,-0.015679409513219052,0.3434709247279992,0.23447530067843236,-0.4855551196541409,-0.30452417001635324,-0.2463247090542635,0.2501547101916514
rwtd_472,0.8198368773643465,0.6581188088408443,0.5565574941647644,0.016989679412237974,0.5565574941647644,0.016989679412237974,0.5565574941647644,0.016989679412237974,-0.2632793831995821,-0.6411291294286063,0.0,0.0
rwtd_473,0.3363114896569854,0.015496700281476558,0.8391838482938317,0.543973878142406,0.8391838482938317,0.543973878142406,0.8391838482938317,0.543973878142406,0.5028723586368464,0.5284771778609295,0.0,0.0
rwtd_474,0.20556949698452082,-0.02602761535856761,0.8046156571581263,0.21507227540520976,0.8046156571581263,0.21507227540520976,0.4667022360180649,-0.013918591794346137,0.26113273903354406,0.012109023564221473,-0.33791342114006145,-0.2289908671995559
