sample_id,image_path,mask_path,gt_num_regions,gt_num_regions_raw,gt_decode_warning,gt_decode_warning_text,edge_precision,edge_recall,edge_f1,edge_pred_density
rwtd_236,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_236.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_236.jpg,2,2,False,,0.1500131821776957,0.6242457487657707,0.2418960569667339,0.115753173828125
rwtd_237,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_237.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_237.jpg,2,2,False,,0.1252247623940406,0.6376716808371484,0.2093397745571659,0.118804931640625
rwtd_238,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_238.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_238.jpg,2,2,False,,0.1072011878247958,0.4352019288728149,0.1720276387896116,0.1027679443359375
rwtd_24,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_24.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_24.jpg,2,2,False,,0.1603812969663234,0.6557610241820768,0.2577290769832839,0.21929931640625
rwtd_240,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_240.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_240.jpg,2,2,False,,0.1019041121379396,0.9102493074792244,0.1832887103971441,0.2460174560546875
rwtd_243,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_243.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_243.jpg,2,2,False,,0.0989967444023652,0.7180722891566265,0.1740044376970687,0.2296600341796875
rwtd_244,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_244.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_244.jpg,2,2,False,,0.2067480719794344,0.9003638399104394,0.3362776354988763,0.2374267578125
rwtd_245,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_245.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_245.jpg,2,2,False,,0.1175822156898769,0.934761441090555,0.2088886471196214,0.2491607666015625
rwtd_246,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_246.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_246.jpg,2,2,False,,0.1971416561580496,0.9832285115303984,0.3284313725490196,0.14520263671875
rwtd_247,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_247.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_247.jpg,2,2,False,,0.1506807404007954,1.0,0.2618984312682796,0.199493408203125
rwtd_25,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_25.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_25.jpg,2,2,False,,0.1433642060895125,0.769803454437165,0.2417130300621814,0.2751312255859375
rwtd_250,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_250.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_250.jpg,2,2,False,,0.0839660056657223,0.6213836477987421,0.1479411030696281,0.269317626953125
rwtd_251,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_251.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_251.jpg,2,2,False,,0.0987019348518246,0.7336165048543689,0.1739943872778297,0.1869049072265625
rwtd_252,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_252.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_252.jpg,2,2,False,,0.0897280634151712,0.3342904019688269,0.1414807742383473,0.1385955810546875
rwtd_253,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_253.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_253.jpg,2,2,False,,0.0401377665916015,0.1951062459755312,0.066578773895847,0.1151885986328125
rwtd_254,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_254.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_254.jpg,2,2,False,,0.0847336431891312,0.4625894599869876,0.1432312651087832,0.1280364990234375
rwtd_256,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_256.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_256.jpg,2,2,False,,0.0885433895688609,0.6010479041916168,0.1543488707352234,0.1383819580078125
rwtd_257,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_257.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_257.jpg,2,2,False,,0.0621038034865293,0.235007496251874,0.0982450642431839,0.154052734375
rwtd_258,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_258.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_258.jpg,2,2,False,,0.0705765925308609,0.6317016317016317,0.1269677661169415,0.2929534912109375
rwtd_259,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_259.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_259.jpg,2,2,False,,0.2142857142857142,0.9259956942949408,0.3480327703044402,0.245025634765625
