image_id,iou,iou_inv,iou_inv_robust,used_inversion,pred_fg_ratio,gt_fg_ratio,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_259,0.9284188034183525,0.020982654542672733,0.9284188034183525,0,0.3126678466796875,0.2932586669921875,0.9284188034183525,0.9682450773404783,0.9682450773404783,1,1
rwtd_260,7.684741177915947e-05,0.9850666833632881,0.9850666833632881,1,0.480194091796875,0.5126800537109375,0.9859998238968666,0.9850666833632881,0.9859998238968666,0,1
rwtd_261,0.9962118180602919,0.0019992369324682182,0.9962118180602919,0,0.571807861328125,0.569976806640625,0.9962118180602919,0.9949632887592682,0.9962118180602919,0,1
rwtd_262,0.4644488633308797,0.009534151373654137,0.4644488633308797,0,0.2704315185546875,0.5611419677734375,0.8559413124090783,0.8408395926726121,0.8559413124090783,0,2
rwtd_263,0.9623068344747611,0.004840256085113531,0.9623068344747611,0,0.4656219482421875,0.47412109375,0.9623068344747611,0.9665194996318089,0.9665194996318089,1,1
rwtd_265,0.0,0.13138630471249593,0.13138630471249593,1,0.10516357421875,0.1995849609375,0.8459188417341794,0.9560597738591724,0.9560597738591724,1,4
rwtd_268,0.4798422164242515,0.0011873810059980783,0.4798422164242515,0,0.2366180419921875,0.490386962890625,0.9848606314747826,0.9853847298702232,0.9853847298702232,1,1
rwtd_269,0.3942035613226644,0.006675776787112912,0.3942035613226644,0,0.214996337890625,0.5293121337890625,0.9559889052414368,0.9510375011804681,0.9559889052414368,0,2
rwtd_27,0.2149348560398042,0.015195942041389639,0.2149348560398042,0,0.0923919677734375,0.368621826171875,0.6805126901707707,0.8119630721885687,0.8119630721885687,1,3
rwtd_270,0.19122346091027215,0.00025498820679535443,0.19122346091027215,0,0.1233978271484375,0.6445465087890625,0.6445465087889641,0.4052943940685373,0.6445465087889641,0,3
rwtd_274,0.5577866487109087,0.09557060369466218,0.5577866487109087,0,0.4299468994140625,0.558502197265625,0.5585021972655398,0.5656928272831143,0.5656928272831143,1,1
rwtd_276,0.15478042739653974,0.7709939299145774,0.7709939299145774,1,0.78057861328125,0.3292694091796875,0.49028140411932103,0.7709939299145774,0.7709939299145774,1,1
rwtd_28,0.11551909982382536,0.13977073499659076,0.13977073499659076,1,0.1461181640625,0.5013275146484375,0.5259357127342855,0.565064353267339,0.565064353267339,1,4
rwtd_280,0.9042647949546071,0.000651931944665185,0.9042647949546071,0,0.3878936767578125,0.427642822265625,0.9042647949546071,0.9330859647372913,0.9330859647372913,1,2
rwtd_281,0.5078681737409076,0.38707325577703316,0.5078681737409076,0,0.7956695556640625,0.4602813720703125,0.5078681737409076,0.5397186279296051,0.5397186279296051,1,2
rwtd_282,0.9194499647410348,0.005836606565392735,0.9194499647410348,0,0.4433441162109375,0.47039794921875,0.9194499647410348,0.9318064638677562,0.9318064638677562,1,1
rwtd_288,0.39473424711557176,0.019990435198464853,0.39473424711557176,0,0.257080078125,0.606201171875,0.6062011718749075,0.5042403683061739,0.6062011718749075,0,3
rwtd_293,0.009387661493768155,0.9868276813181183,0.9868276813181183,1,0.8610076904296875,0.1463623046875,0.9233775583658095,0.9868276813181183,0.9868276813181183,1,1
rwtd_294,0.9696545161373029,0.013618885671827195,0.9696545161373029,0,0.57330322265625,0.563690185546875,0.9696545161373029,0.9602121096589747,0.9696545161373029,0,1
rwtd_299,0.8469434306566929,0.0024372046754534632,0.8469434306566929,0,0.4554901123046875,0.5329132080078125,0.8469434306566929,0.8501897745030002,0.8501897745030002,1,1
rwtd_3,0.3457291364578612,0.11567300881710778,0.3457291364578612,0,0.308746337890625,0.6117401123046875,0.6117401123045941,0.4138654622486083,0.6117401123045941,0,2
rwtd_30,0.1865045570674978,0.5520055565201094,0.5520055565201094,1,0.5451202392578125,0.4540557861328125,0.4853381208855762,0.5520055565201094,0.5520055565201094,1,1
rwtd_300,0.9742083195407222,0.0,0.9742083195407222,0,0.5388946533203125,0.55316162109375,0.9742083195407222,0.9690592011645094,0.9742083195407222,0,1
rwtd_302,0.4312733084708207,0.010556837441036785,0.4312733084708207,0,0.2055206298828125,0.4503631591796875,0.9788558870534833,0.9824289548684296,0.9824289548684296,1,1
rwtd_303,0.007995352605749928,0.9848733199079791,0.9848733199079791,1,0.6497650146484375,0.3563385009765625,0.9724825353548422,0.9848733199079791,0.9848733199079791,1,1
