image_id,mode,iou0,iou1,iou,ari,used_inversion,num_pred_masks,pred_source,pred_paths,gt_path
rwtd_280,non_aggregated,0.4283397273939859,0.5555281950250007,0.5555281950250007,-0.004501686429837053,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_280.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_280.png
rwtd_281,non_aggregated,0.4662289530009485,0.5024010161712275,0.5024010161712275,-0.00452960705368474,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_281.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_281.png
rwtd_282,non_aggregated,0.06084781908274007,0.8882194756143967,0.8882194756143967,0.7535214669275113,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_282.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_282.png
rwtd_288,non_aggregated,0.606201171874075,0.3937988281243991,0.606201171874075,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_288.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_288.png
rwtd_293,non_aggregated,0.14636230468727668,0.8536376953111975,0.8536376953111975,0.0,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_293.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_293.png
rwtd_294,non_aggregated,0.5636901855460149,0.43630981445245925,0.5636901855460149,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_294.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_294.png
rwtd_299,non_aggregated,0.5259015892412502,0.4692738289292448,0.5259015892412502,-0.001351122630914292,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_299.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_299.png
rwtd_3,non_aggregated,0.25050354003868025,0.6078304906583349,0.6078304906583349,0.24608375744470334,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_3.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_3.png
rwtd_30,non_aggregated,0.46625268688724425,0.5079462666371953,0.5079462666371953,-0.006389839533470103,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_30.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_30.png
rwtd_300,non_aggregated,0.5500412175975482,0.4478909898178858,0.5500412175975482,-0.0010448506489778768,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_300.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_300.png
rwtd_302,non_aggregated,0.4398950051117251,0.5553465132767551,0.5553465132767551,0.005020951736871852,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_302.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_302.png
rwtd_303,non_aggregated,0.3506762669445159,0.6425836216829794,0.6425836216829794,0.007046473524093506,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_303.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_303.png
rwtd_304,non_aggregated,0.28287292817636145,0.7126136450443691,0.7126136450443691,-0.002619434264710521,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_304.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_304.png
rwtd_308,non_aggregated,0.8126504705612159,0.17356749332524643,0.8126504705612159,0.12059298764347846,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_308.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_308.png
rwtd_310,non_aggregated,0.9052429199204937,0.09475708007798041,0.9052429199204937,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_310.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_310.png
rwtd_311,non_aggregated,0.896835327147069,0.10316467285140508,0.896835327147069,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_311.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_311.png
rwtd_315,non_aggregated,0.9114532470689217,0.08854675292955239,0.9114532470689217,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_315.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_315.png
rwtd_318,non_aggregated,0.7705281507067945,0.22513418187360046,0.7705281507067945,0.0030835568737935027,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_318.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_318.png
rwtd_319,non_aggregated,0.44997321400363977,0.5294153798870256,0.5294153798870256,-0.007028651189799068,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_319.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_319.png
rwtd_321,non_aggregated,0.45471089027367356,0.5256288924158542,0.5256288924158542,-0.010357235601325395,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_321.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_321.png
rwtd_322,non_aggregated,0.35994460954340224,0.5168036439241176,0.5168036439241176,0.05875135090881655,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_322.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_322.png
rwtd_323,non_aggregated,0.46431915514073663,0.5022177452103166,0.5022177452103166,0.0027188677220160683,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_323.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_323.png
rwtd_324,non_aggregated,0.4223359744970462,0.5535244692441897,0.5535244692441897,0.019540507384034712,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_324.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_324.png
rwtd_325,non_aggregated,0.3693994133080602,0.5853777307598519,0.5853777307598519,0.056207354977643766,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_325.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_325.png
rwtd_327,non_aggregated,0.5401153564444884,0.4521097111716371,0.5401153564444884,-0.004753291610886534,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_327.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_327.png
rwtd_328,non_aggregated,0.7837879205302235,0.18280082657736005,0.7837879205302235,-0.03264817976538212,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_328.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_328.png
rwtd_329,non_aggregated,0.4911909132261948,0.4936522989377258,0.4936522989377258,-0.0012924760963225511,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_329.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_329.png
rwtd_33,non_aggregated,0.1530047966757004,0.8450719363691785,0.8450719363691785,0.05039549140101439,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_33.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_33.png
rwtd_330,non_aggregated,0.36155189076228833,0.6163859709357136,0.6163859709357136,0.012115955488268599,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_330.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_330.png
rwtd_331,non_aggregated,0.6984463928615622,0.28775450076712655,0.6984463928615622,0.003937121515800928,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_331.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_331.png
rwtd_332,non_aggregated,0.00020797670660852708,0.8743598215724667,0.8743598215724667,0.8214206179502913,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_332.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_332.png
rwtd_334,non_aggregated,0.35145678784753037,0.6403443806692583,0.6403443806692583,0.011370961041607742,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_334.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_334.png
rwtd_337,non_aggregated,0.8037491143205635,0.18778172643468902,0.8037491143205635,0.04347639657681824,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_graph/masks/rwtd_337.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_337.png
