image_id,mode,iou0,iou1,iou,ari,used_inversion,num_pred_masks,pred_source,pred_paths,gt_path
rwtd_400,non_aggregated,0.5608367919913317,0.43874356742492593,0.5608367919913317,-0.00032576312184838687,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_400.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_400.png
rwtd_403,non_aggregated,0.16284179687475153,0.8371582031237226,0.8371582031237226,0.0,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_403.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_403.png
rwtd_408,non_aggregated,0.41912841796811046,0.5806476236995151,0.5806476236995151,0.0004100315250989986,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_408.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_408.png
rwtd_41,non_aggregated,0.07547817726026668,0.8176087872297793,0.8176087872297793,0.0793626523373415,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_41.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_41.png
rwtd_410,non_aggregated,0.36442565917913144,0.6355020374515277,0.6355020374515277,0.0002947179749027415,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_410.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_410.png
rwtd_411,non_aggregated,0.6794891357411507,0.3190562113885879,0.6794891357411507,-0.00225582589164104,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_411.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_411.png
rwtd_412,non_aggregated,0.7399444580066834,0.2600555419917907,0.7399444580066834,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_412.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_412.png
rwtd_413,non_aggregated,0.48281125969273553,0.5169677734367112,0.5169677734367112,-5.6752505298448274e-05,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_413.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_413.png
rwtd_414,non_aggregated,0.5458122255985379,0.3371815764639554,0.5458122255985379,0.01756722078080945,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_414.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_414.png
rwtd_416,non_aggregated,0.3448434129395149,0.6451537307826442,0.6451537307826442,0.03287816613844201,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_416.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_416.png
rwtd_417,non_aggregated,0.43263244628840236,0.5673675537100717,0.5673675537100717,0.0,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_417.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_417.png
rwtd_418,non_aggregated,0.8060607910143951,0.19252227877869105,0.8060607910143951,-0.002651037928843471,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_418.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_418.png
rwtd_422,non_aggregated,0.49655151367111733,0.5034484863273568,0.5034484863273568,0.0,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_422.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_422.png
rwtd_423,non_aggregated,0.6289703851455747,0.3507182667393819,0.6289703851455747,-0.014539335762807633,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_423.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_423.png
rwtd_424,non_aggregated,0.38148956631854936,0.6182556152334316,0.6182556152334316,-0.0003154109190628698,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_424.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_424.png
rwtd_425,non_aggregated,0.6375274658193397,0.3621805636119406,0.6375274658193397,-0.00039515575522012717,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_425.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_425.png
rwtd_426,non_aggregated,0.652099609374005,0.3477013248666773,0.652099609374005,-0.00028477241733187303,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_426.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_426.png
rwtd_428,non_aggregated,0.38134286194148254,0.6164152563149736,0.6164152563149736,0.0049935885780357575,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_428.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_428.png
rwtd_429,non_aggregated,0.4185791015618613,0.5814208984366128,0.5814208984366128,0.0,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_429.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_429.png
rwtd_431,non_aggregated,0.35446652065012035,0.481616065024334,0.481616065024334,-0.03041318920487442,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_431.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_431.png
rwtd_432,non_aggregated,0.29933166503860575,0.7006683349598684,0.7006683349598684,0.0,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_432.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_432.png
rwtd_434,non_aggregated,0.450672145768905,0.4599770402830655,0.4599770402830655,-0.0026035210087334334,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_434.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_434.png
rwtd_436,non_aggregated,0.6399383544912111,0.3600616455072631,0.6399383544912111,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_436.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_436.png
rwtd_437,non_aggregated,0.7118225097645389,0.2881774902339353,0.7118225097645389,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_437.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_437.png
