sample_id,image_path,mask_path,gt_num_regions,gt_num_regions_raw,gt_decode_warning,gt_decode_warning_text,edge_precision,edge_recall,edge_f1,edge_pred_density
rwtd_380,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_380.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_380.jpg,5,5,False,,0.43954104148278905,0.9473684210526315,0.6004823151125401,0.1555938720703125
rwtd_382,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_382.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_382.jpg,5,5,False,,0.37753846153846154,0.8975859546452085,0.5315139701104613,0.148773193359375
rwtd_383,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_383.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_383.jpg,2,2,False,,0.4442711287577992,0.5704661325564457,0.49952168367346944,0.10760498046875
rwtd_387,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_387.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_387.jpg,3,3,False,,0.47931210624893583,0.7839042049568365,0.5948858833474219,0.0896148681640625
rwtd_388,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_388.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_388.jpg,2,2,False,,0.011391375101708706,0.03114571746384872,0.01668156091748585,0.07501220703125
rwtd_389,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_389.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_389.jpg,2,2,False,,0.432215647600263,0.6469198976579413,0.5182090493457355,0.1160430908203125
rwtd_39,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_39.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_39.jpg,2,2,False,,0.13527696793002916,0.5593356549691937,0.21786310517529214,0.2355194091796875
rwtd_391,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_391.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_391.jpg,2,2,False,,0.35547945205479453,0.8249552950526525,0.49685873272303005,0.17822265625
rwtd_392,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_392.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_392.jpg,2,2,False,,0.33121343169676926,0.32962025316455695,0.33041492196421773,0.0599822998046875
rwtd_393,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_393.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_393.jpg,2,2,False,,0.5765224849895846,0.7953008789722785,0.6684662925339205,0.1245269775390625
rwtd_394,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_394.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_394.jpg,2,2,False,,0.5301483102358376,0.7684581497797357,0.6274368750449608,0.125518798828125
rwtd_395,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_395.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_395.jpg,2,2,False,,0.5015908857641384,0.8957111436950147,0.6430686229357194,0.1486663818359375
rwtd_397,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_397.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_397.jpg,9,9,False,,0.7386058981233244,0.26535034914519623,0.3904340124003543,0.0455322265625
rwtd_398,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_398.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_398.jpg,2,2,False,,0.18638324091189157,0.257940737582605,0.21639989269426807,0.09906005859375
rwtd_399,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_399.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_399.jpg,2,2,False,,0.23035019455252917,0.2376237623762376,0.2339304531085353,0.0588226318359375
