image_id,iou,iou_inv,iou_inv_robust,used_inversion,dice,dice_inv,dice_inv_robust,boundary_precision,boundary_recall,boundary_f1,ari,pred_fg_ratio,gt_fg_ratio,oracle_agg_iou,oracle_agg_iou_inv,oracle_agg_iou_inv_robust,oracle_agg_used_inversion,oracle_agg_num_segments,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_178,0.15503839888291754,0.7677238023322495,0.7677238023322495,1,0.2684558349451606,0.8686015330215634,0.8686015330215634,0.25151515150752984,0.1595744680817112,0.1952634833255618,0.4360419142656565,0.7109832763671875,0.4250030517578125,0.6172668832513246,0.7677238023322495,0.7677238023322495,1,1,0.6172668832513246,0.7677238023322495,0.7677238023322495,1,1
rwtd_18,0.05878453038671435,0.12675917336120507,0.12675917336120507,1,0.11104153621368773,0.22499781028287205,0.22499781028287205,0.11111111110926847,0.09921259842363445,0.10482528619567467,-0.030970565094826527,0.1182861328125,0.2472381591796875,0.2515986060831188,0.7527618408201977,0.7527618408201977,1,2,0.2515986060831188,0.7527618408201977,0.7527618408201977,1,2
rwtd_180,0.016647688453651412,0.36312101185039797,0.36312101185039797,1,0.03275016240674879,0.5327788342980225,0.5327788342980225,0.20486111110874003,0.21262002743192565,0.20866846426926627,0.10018798652076087,0.205657958984375,0.4755096435546875,0.5764837371420984,0.5244903564452325,0.5764837371420984,0,1,0.5764837371420984,0.5244903564452325,0.5764837371420984,0,1
rwtd_181,0.43045043945305933,3.5447165999065806e-05,0.43045043945305933,0,0.6018390117977725,7.089181908405257e-05,0.6018390117977725,0.0,0.0,0.0,9.85916389000169e-06,0.4304656982421875,0.9999847412109375,0.999984741210785,3.5447165999065806e-05,0.999984741210785,0,2,0.999984741210785,3.5447165999065806e-05,0.999984741210785,0,2
rwtd_182,0.023550475141161525,0.9479822790148134,0.9479822790148134,1,0.046017222820229936,0.9732966148893847,0.9732966148893847,0.46726862301428285,0.3612903225748179,0.40750179670169984,0.8974262320285207,0.503448486328125,0.517181396484375,0.9493559461280628,0.9479822790148134,0.9493559461280628,0,1,0.9493559461280628,0.9479822790148134,0.9493559461280628,0,1
rwtd_183,0.0,0.9800577543737116,0.9800577543737116,1,0.0,0.9899284525503166,0.9899284525503166,0.8426966291819215,0.559999999986,0.6728612575988134,0.9644874815168728,0.440185546875,0.5508575439453125,0.9840002180546817,0.9800577543737116,0.9840002180546817,0,1,0.9840002180546817,0.9800577543737116,0.9840002180546817,0,1
rwtd_184,0.5227435721369462,0.0,0.5227435721369462,0,0.6865812231318142,0.0,0.6865812231318142,0.0,0.0,0.0,2.9075507192544665e-06,0.522735595703125,0.9999847412109375,0.999984741210785,3.197135366710404e-05,0.999984741210785,0,2,0.999984741210785,3.197135366710404e-05,0.999984741210785,0,2
rwtd_185,0.05075009027342982,0.08607866626732404,0.08607866626732404,1,0.09659783185975926,0.15851276512623608,0.15851276512623608,0.08213552361340086,0.37499999998535155,0.13475575224417963,-0.00853209405999729,0.0762176513671875,0.412200927734375,0.7557270029671349,0.7945492662471813,0.7945492662471813,1,2,0.7557270029671349,0.7945492662471813,0.7945492662471813,1,2
rwtd_186,0.6977278253584693,0.17071533203122397,0.6977278253584693,0,0.821954868073328,0.2916427714925849,0.821954868073328,0.0,0.0,0.0,0.4332784575013521,0.5647735595703125,0.3940582275390625,0.6977278253584693,0.7182644607285845,0.7182644607285845,1,1,0.6977278253584693,0.7182644607285845,0.7182644607285845,1,1
rwtd_188,0.0038283044517705787,0.946524384760365,0.946524384760365,1,0.007627408860246003,0.9725276417504432,0.9725276417504432,0.1517241379258026,0.10632911392135876,0.12503382465041354,0.8940757359014476,0.485565185546875,0.49468994140625,0.9474660620156815,0.946524384760365,0.9474660620156815,0,1,0.9474660620156815,0.946524384760365,0.9474660620156815,0,1
